product_id,description,date,name,qty,price_unit
26585,MOTO G22 4/128 NEGRO,2023-01-03,ALLENDE (CELAYA),1,3706.04
26565,SAM A03S 4/64 AZUL KIT,2023-01-03,CORREGIDORA 2 (QRO),1,2861.21
29341,SAM A13 4/64 NEGRO,2023-01-03,BOULEVARES (QRO),1,3792.24
30419,XIAOMI POCO-C40 3/32 VERDE,2023-01-03,ALLENDE (CELAYA),1,2930.1724
25736,SAM A03 4/64 AZUL,2023-01-03,MADERO (LEON),1,2930.17
29579,SAM A03-CORE 2/32 ONYX,2023-01-03,GUERRERO (QRO),1,2585.35
31225,MOTO E22I 2/64 BLANCO KIT,2023-01-03,MADERO (LEON),1,2930.17482759
26565,SAM A03S 4/64 AZUL KIT,2023-01-03,CORREGIDORA 2 (QRO),1,2861.21
26585,MOTO G22 4/128 NEGRO,2023-01-03,GUERRERO (QRO),1,3706.04
26566,SAM A03S 4/64 NEGRO KIT,2023-01-03,ALLENDE (CELAYA),1,3361.20689655
30325,XIAOMI POCO-M5S 6/128 GRIS,2023-01-03,MADERO (LEON),1,4137.07137931
29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,2023-01-03,GUERRERO (QRO),1,4050.86
26565,SAM A03S 4/64 AZUL KIT,2023-01-03,ALAMEDA (QRO),1,2861.20689655
26565,SAM A03S 4/64 AZUL KIT,2023-01-03,CORREGIDORA 2 (QRO),1,2861.21
26565,SAM A03S 4/64 AZUL KIT,2023-01-03,MADERO (LEON),1,2861.21
30563,HONOR X6S 4/128 AZUL,2023-01-03,CORREGIDORA 2 (QRO),1,3533.62
26566,SAM A03S 4/64 NEGRO KIT,2023-01-03,MADERO (LEON),1,2861.21
29341,SAM A13 4/64 NEGRO,2023-01-03,ALLENDE (QRO),1,3792.24
29505,HONOR X7 4/128 PLATA,2023-01-03,GUERRERO (QRO),1,3964.65758621
30417,HONOR X7 6/128 AZUL,2023-01-03,GUERRERO (QRO),1,4050.86
29504,HONOR X7 4/128 NEGRO,2023-01-03,ALLENDE (QRO),1,4050.86206897
31225,MOTO E22I 2/64 BLANCO KIT,2023-01-03,CORREGIDORA 3 (QRO),1,2930.17482759
29579,SAM A03-CORE 2/32 ONYX,2023-01-03,MADERO (LEON),1,2585.35
26729,HONOR X8 6/128 AZUL,2023-01-03,CORREGIDORA 3 (QRO),1,4654.31
30416,HONOR X7 6/128 PLATA,2023-01-03,CORREGIDORA 3 (QRO),1,4050.86
30417,HONOR X7 6/128 AZUL,2023-01-03,ALLENDE (QRO),1,4050.86
25533,MOTO E20 2/32 AZUL,2023-01-03,GUERRERO (QRO),1,2154.31
25533,MOTO E20 2/32 AZUL,2023-01-03,GUERRERO (QRO),1,2154.31
29341,SAM A13 4/64 NEGRO,2023-01-03,ALLENDE (QRO),1,3792.24
26579,MOTO G41 4/128 DORADO,2023-01-03,PLAZA PATIO (QRO),1,3878.45
26566,SAM A03S 4/64 NEGRO KIT,2023-01-03,ALLENDE (CELAYA),1,2861.21
25738,SAM A03 4/64 ROJO,2023-01-03,MADERO (LEON),1,2929.31034483
28967,SAM A23 4/64 NEGRO,2023-01-03,GUERRERO (QRO),1,4654.31
31225,MOTO E22I 2/64 BLANCO KIT,2023-01-03,HIDALGO (CELAYA),1,3102.5862
26578,MOTO G41 4/128 NEGRO,2023-01-03,HIDALGO (CELAYA),1,4309.4827
26437,SAM A23 4/128 NEGRO,2023-01-03,GUERRERO (QRO),1,5085.35
31486,XIAOMI REDMI-A1 2/32 VERDE,2023-01-03,VIA ALTA SUR (LEON),1,1981.9
25994,XIAOMI REDMI-10 4/128 GRIS,2023-01-03,ANDADOR (CELAYA),1,4912.931
31226,MOTO E22I 2/64 GRIS KIT,2023-01-03,HIDALGO (CELAYA),1,3016.3793
29594,SAM A03-CORE 2/32 MENTA,2023-01-03,GUERRERO (QRO),1,2585.35
25533,MOTO E20 2/32 AZUL,2023-01-03,ALAMEDA (QRO),1,2499.13793103
26565,SAM A03S 4/64 AZUL KIT,2023-01-03,HIDALGO (CELAYA),1,3275
25765,SAM A32 4/128 NEGRO,2023-01-03,ANDADOR (CELAYA),1,5430.1724
26585,MOTO G22 4/128 NEGRO,2023-01-03,VIA ALTA SUR (LEON),1,3706.03448276
30106,SAM A33 6/128 DURAZNO,2023-01-03,HIDALGO (CELAYA),1,6809.4827
31123,MOTO G42 4/128 ROSA,2023-01-03,ALAMEDA (QRO),1,4568.10586207
26730,HONOR X8 6/128 NEGRO,2023-01-02,CORREGIDORA 4 (QRO),1,4654.31
26576,SAM A33 6/128 NEGRO,2023-01-02,ALAMEDA (QRO),1,6637.07
29594,SAM A03-CORE 2/32 MENTA,2023-01-02,HIDALGO (CELAYA),1,2585.35
26671,HONOR X8 6/128 PLATA,2023-01-02,ALAMEDA (QRO),1,4654.31
25533,MOTO E20 2/32 AZUL,2023-01-02,ALLENDE (QRO),1,2154.31
26565,SAM A03S 4/64 AZUL KIT,2023-01-02,HIDALGO (CELAYA),1,3361.2068
24795,HISENSE E50 4/128 VERDE,2023-01-02,GUERRERO (QRO),1,3275
26566,SAM A03S 4/64 NEGRO KIT,2023-01-02,HIDALGO (CELAYA),1,3275
26566,SAM A03S 4/64 NEGRO KIT,2023-01-02,HIDALGO (CELAYA),1,3361.2068
29594,SAM A03-CORE 2/32 MENTA,2023-01-02,HIDALGO (CELAYA),1,2585.35
26566,SAM A03S 4/64 NEGRO KIT,2023-01-02,HIDALGO (CELAYA),1,3361.2068
26669,HISENSE U30 1/32 GRIS,2023-01-02,LA VICTORIA (QRO),1,1680.17
30419,XIAOMI POCO-C40 3/32 VERDE,2023-01-02,CORREGIDORA 4 (QRO),1,2671.55
26576,SAM A33 6/128 NEGRO,2023-01-02,HIDALGO (CELAYA),1,6637.07
25737,SAM A03 4/64 NEGRO,2023-01-02,CORREGIDORA 3 (QRO),1,2930.17
29904,MOTO E32 4/64 GRIS,2023-01-02,CORREGIDORA 4 (QRO),1,3275
27179,HUAWEI Y5P 2/32 NEGRO,2023-01-02,GUERRERO (QRO),1,2499.1379
24902,LANIX X750 1/32 NGO,2023-01-02,FIESTA (IRAPUATO),1,1464.65517241
24792,HISENSE E20 2/16 AZUL,2023-01-02,LA VICTORIA (QRO),1,1895.69
24902,LANIX X750 1/32 NGO,2023-01-02,FIESTA (IRAPUATO),1,1464.65517241
24902,LANIX X750 1/32 NGO,2023-01-02,FIESTA (IRAPUATO),1,1464.65517241
30357,HONOR X6 4/64 AZUL,2023-01-02,URBAN (QRO),1,3188.79551724
31298,SAM A04E 3/32 AZUL KIT,2023-01-02,PLAZA MAYOR (LEON),1,2499.14
30980,MOTO G22 4/128 AZUL,2023-01-02,HIDALGO 2 (CELAYA),1,4654.3103
31100,SAM A04E 3/32 NEGRO KIT,2023-01-02,PLAZA MAYOR (LEON),1,2499.14
25736,SAM A03 4/64 AZUL,2023-01-02,PLAZA PATIO (QRO),1,2930.17
26730,HONOR X8 6/128 NEGRO,2023-01-02,PLAZA PATIO (QRO),1,4654.31
30908,SAM A04 4/64 NEGRO,2023-01-02,LA CRUZ (QRO),1,3188.8
25565,MOTO G60S 6/128 AZUL,2023-01-02,ALAMEDA (QRO),1,4654.31
26280,SAM A53 8/128 NEGRO,2023-01-02,ALAMEDA (QRO),1,8102.59
29904,MOTO E32 4/64 GRIS,2023-01-02,PLAZA PATIO (QRO),1,3275
24798,HISENSE U50 2/32 AZUL,2023-01-02,CORREGIDORA 4 (QRO),1,2240.52
26671,HONOR X8 6/128 PLATA,2022-12-31,ALLENDE (QRO),1,4655.17241379
30356,HONOR X6 4/64 NEGRO,2023-01-02,CORREGIDORA 3 (QRO),1,3188.79551724
26671,HONOR X8 6/128 PLATA,2023-01-02,CORREGIDORA 4 (QRO),1,4654.31
31103,MOTO G60S 6/128 AZUL KIT,2023-01-02,PLAZA PATIO (QRO),1,5516.38
26138,MOTO G31 4/128 GRIS,2023-01-02,CORREGIDORA 3 (QRO),1,4050.86
25557,MOTO G50 4/128 AZUL,2023-01-02,URBAN (QRO),1,5430.17
29579,SAM A03-CORE 2/32 ONYX,2023-01-01,ALLENDE (QRO),1,2585.35
30357,HONOR X6 4/64 AZUL,2023-01-01,ALLENDE (QRO),1,3188.79551724
31487,SAM A23 4/64 AZUL,2023-01-01,ALLENDE (QRO),1,5085.34
28967,SAM A23 4/64 NEGRO,2023-01-01,ALLENDE (QRO),1,5085.34
26566,SAM A03S 4/64 NEGRO KIT,2023-01-01,ALLENDE (QRO),1,2861.21
26433,SAM A23 4/128 AZUL,2023-01-01,ALLENDE (QRO),1,5085.35
31225,MOTO E22I 2/64 BLANCO KIT,2023-01-01,ALLENDE (QRO),1,2930.17482759
30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,2023-01-01,ALLENDE (QRO),1,5861.21
29339,SAM A13 4/64 AZUL,2023-01-01,ALLENDE (QRO),1,3793.10344828
29339,SAM A13 4/64 AZUL,2023-01-01,ALLENDE (QRO),1,3792.24
30419,XIAOMI POCO-C40 3/32 VERDE,2023-01-01,CORREGIDORA 4 (QRO),1,2671.55
29339,SAM A13 4/64 AZUL,2023-01-01,ALLENDE (QRO),1,3792.24
30358,HONOR X6 4/64 PLATA,2023-01-01,PORTAL (QRO),1,3188.79551724
29904,MOTO E32 4/64 GRIS,2023-01-01,LEON CENTRO (LEON),1,3275
31053,XIAOMI POCO-M5 4/128 VERDE,2023-01-01,LEON CENTRO (LEON),1,3619.83
26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,2023-01-01,HIDALGO (CELAYA),1,4309.4827
30417,HONOR X7 6/128 AZUL,2023-01-01,LEON CENTRO (LEON),1,4050.86
30980,MOTO G22 4/128 AZUL,2023-01-01,LEON CENTRO (LEON),1,3706.04
29579,SAM A03-CORE 2/32 ONYX,2023-01-01,ALAMEDA (QRO),1,2585.35
26565,SAM A03S 4/64 AZUL KIT,2023-01-01,HIDALGO (CELAYA),1,3361.2068
25535,MOTO E40 4/64 GRIS,2023-01-01,PARQUE (CELAYA),1,2929.31034483
26566,SAM A03S 4/64 NEGRO KIT,2023-01-01,LEON CENTRO (LEON),1,2861.21
26579,MOTO G41 4/128 DORADO,2023-01-01,LEON CENTRO (LEON),1,3878.45
26577,SAM A33 6/128 AZUL,2023-01-01,HIDALGO (CELAYA),1,6637.07
26671,HONOR X8 6/128 PLATA,2023-01-01,CORREGIDORA 2 (QRO),1,4654.31
29579,SAM A03-CORE 2/32 ONYX,2023-01-01,LEON CENTRO (LEON),1,2585.35
29579,SAM A03-CORE 2/32 ONYX,2023-01-01,ALLENDE (QRO),1,2585.35
26578,MOTO G41 4/128 NEGRO,2023-01-01,LEON CENTRO (LEON),1,3878.45
25534,MOTO E20 2/32 GRIS,2023-01-01,LEON CENTRO (LEON),1,2154.31
26565,SAM A03S 4/64 AZUL KIT,2023-01-01,PARQUE (QRO),1,2861.21
31499,SAM A04E 3/64 COBRE,2023-01-01,LEON CENTRO (LEON),1,2585.34724138
26585,MOTO G22 4/128 NEGRO,2023-01-01,ALLENDE (QRO),1,3706.04
30106,SAM A33 6/128 DURAZNO,2023-01-01,CORREGIDORA 2 (QRO),1,6637.07
31498,SAM A04E 3/64 AZUL,2023-01-01,LEON CENTRO (LEON),1,2585.34724138
26565,SAM A03S 4/64 AZUL KIT,2023-01-01,CORREGIDORA 3 (QRO),1,2861.21
29904,MOTO E32 4/64 GRIS,2023-01-01,LEON CENTRO (LEON),1,3275
26566,SAM A03S 4/64 NEGRO KIT,2023-01-01,CORREGIDORA 2 (QRO),1,2861.21
25736,SAM A03 4/64 AZUL,2023-01-01,LEON CENTRO (LEON),1,2930.17
30358,HONOR X6 4/64 PLATA,2023-01-01,ALLENDE (QRO),1,3188.79551724
26578,MOTO G41 4/128 NEGRO,2023-01-01,ALAMEDA (QRO),1,3878.45
30417,HONOR X7 6/128 AZUL,2023-01-01,ALAMEDA (QRO),1,4050.86
29341,SAM A13 4/64 NEGRO,2023-01-01,MADERO (LEON),1,3792.24
27181,MOTO G20 4/128 VERDE,2023-01-01,ALAMEDA (QRO),1,4223.27586207
30181,HONOR X9 8/128 PLATA,2023-01-01,ALLENDE (QRO),1,5602.59
31100,SAM A04E 3/32 NEGRO KIT,2023-01-01,OBREGON (LEON),1,2862.0689
30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,2023-01-01,LA VICTORIA (QRO),1,5861.21
26566,SAM A03S 4/64 NEGRO KIT,2023-01-01,MADERO (LEON),1,2861.21
31298,SAM A04E 3/32 AZUL KIT,2023-01-01,OBREGON (LEON),1,2862.0689
25535,MOTO E40 4/64 GRIS,2023-01-01,ALLENDE (QRO),1,2930.17
26566,SAM A03S 4/64 NEGRO KIT,2023-01-01,CORREGIDORA 3 (QRO),1,2861.21
29340,SAM A13 4/64 BLANCO,2023-01-01,ALLENDE (QRO),1,3792.24
29579,SAM A03-CORE 2/32 ONYX,2023-01-01,MADERO (LEON),1,2585.35
30597,SAM A04 3/32 NEGRO KIT,2023-01-01,CORREGIDORA 3 (QRO),1,2861.21
30357,HONOR X6 4/64 AZUL,2023-01-01,ALLENDE (QRO),1,3188.79551724
29579,SAM A03-CORE 2/32 ONYX,2023-01-01,CORREGIDORA 2 (QRO),1,2585.35
31486,XIAOMI REDMI-A1 2/32 VERDE,2023-01-01,ALLENDE (QRO),1,1981.9
30106,SAM A33 6/128 DURAZNO,2023-01-01,CORREGIDORA 3 (QRO),1,6637.07
31487,SAM A23 4/64 AZUL,2023-01-01,MADERO (LEON),1,4654.31
30090,XIAOMI POCO-C40 4/64 NEGRO,2023-01-01,MAYOREO (QRO),1,2930.17482759
29594,SAM A03-CORE 2/32 MENTA,2023-01-01,CORREGIDORA 2 (QRO),1,2585.35
31486,XIAOMI REDMI-A1 2/32 VERDE,2023-01-01,ALLENDE (QRO),1,1981.9
30926,MOTO G22 4/64 NEGRO,2023-01-01,ANDADOR (CELAYA),1,4671.5517
30416,HONOR X7 6/128 PLATA,2023-01-01,ALLENDE (QRO),1,4050.86
30358,HONOR X6 4/64 PLATA,2023-01-01,ALLENDE (QRO),1,3188.79551724
29524,HISENSE V40i 3/64 DORADO,2023-01-01,ANDADOR (CELAYA),1,3447.4137
26671,HONOR X8 6/128 PLATA,2023-01-01,ANDADOR (CELAYA),1,4999.1379
30980,MOTO G22 4/128 AZUL,2022-12-31,ALLENDE (CELAYA),1,3706.04
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,ALLENDE (CELAYA),1,2861.21
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,ALLENDE (CELAYA),1,2861.21
26566,SAM A03S 4/64 NEGRO KIT,2022-12-31,ALLENDE (CELAYA),1,2861.21
26566,SAM A03S 4/64 NEGRO KIT,2022-12-31,ALLENDE (CELAYA),1,2861.21
29579,SAM A03-CORE 2/32 ONYX,2022-12-31,HIDALGO (CELAYA),1,2585.35
26566,SAM A03S 4/64 NEGRO KIT,2022-12-31,FIESTA (IRAPUATO),1,2861.21
25736,SAM A03 4/64 AZUL,2022-12-31,PARQUE (QRO),1,2931.03448276
29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,2022-12-31,PLAZA MAYOR (LEON),1,4050.86
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,ALLENDE (QRO),1,2861.21
26671,HONOR X8 6/128 PLATA,2022-12-31,OBREGON (LEON),1,4655.1724
24798,HISENSE U50 2/32 AZUL,2022-12-31,HIDALGO (CELAYA),1,2240.52
30357,HONOR X6 4/64 AZUL,2022-12-31,BOULEVARES (QRO),1,3188.79551724
30358,HONOR X6 4/64 PLATA,2022-12-31,PLAZA PATIO (QRO),1,3188.79551724
26579,MOTO G41 4/128 DORADO,2022-12-31,GUERRERO (QRO),1,3878.45
30980,MOTO G22 4/128 AZUL,2022-12-31,ALAMEDA (QRO),1,3706.04
29341,SAM A13 4/64 NEGRO,2022-12-31,GUERRERO (QRO),1,3792.24
30090,XIAOMI POCO-C40 4/64 NEGRO,2022-12-31,CORREGIDORA 4 (QRO),1,2930.17482759
30357,HONOR X6 4/64 AZUL,2022-12-31,HIDALGO (CELAYA),1,3188.79551724
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,GUERRERO (QRO),1,2861.21
30564,HONOR X6S 4/128 PLATA,2022-12-31,HIDALGO 2 (CELAYA),1,3706.0344
29462,MOTO E20 2/32 AZUL KIT,2022-12-31,FIESTA (IRAPUATO),1,2499.14
30596,SAM A04 3/32 BLANCO KIT,2022-12-31,ALLENDE (QRO),1,3189.65
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,HIDALGO (CELAYA),1,2930.1724
31298,SAM A04E 3/32 AZUL KIT,2022-12-31,HIDALGO 2 (CELAYA),1,3188.7931
30181,HONOR X9 8/128 PLATA,2022-12-31,FIESTA (IRAPUATO),1,5602.59
29594,SAM A03-CORE 2/32 MENTA,2022-12-31,HIDALGO (CELAYA),1,2585.35
30598,SAM A04 3/32 VERDE KIT,2022-12-31,HIDALGO 2 (CELAYA),1,3188.7931
25737,SAM A03 4/64 NEGRO,2022-12-31,CORREGIDORA 4 (QRO),1,2930.17
26579,MOTO G41 4/128 DORADO,2022-12-31,HIDALGO (CELAYA),1,3878.45
30563,HONOR X6S 4/128 AZUL,2022-12-31,MAYOREO (QRO),1,3619.8275862
26575,SAM A33 6/128 BLANCO,2022-12-31,PLAZA PATIO (QRO),1,6637.07
30358,HONOR X6 4/64 PLATA,2022-12-31,PARQUE (QRO),1,3189.65517241
29341,SAM A13 4/64 NEGRO,2022-12-31,LA VICTORIA (QRO),1,3792.24
26566,SAM A03S 4/64 NEGRO KIT,2022-12-31,CORREGIDORA 2 (QRO),1,2861.21
25548,MOTO G20 4/128 AZUL,2022-12-31,CORREGIDORA 2 (QRO),1,4568.10586207
31486,XIAOMI REDMI-A1 2/32 VERDE,2022-12-31,CORREGIDORA 3 (QRO),1,1981.9
30980,MOTO G22 4/128 AZUL,2022-12-31,CORREGIDORA 2 (QRO),1,3706.04
26578,MOTO G41 4/128 NEGRO,2022-12-31,CORREGIDORA 2 (QRO),1,3878.45
29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,2022-12-31,URBAN (QRO),1,4050.86
26579,MOTO G41 4/128 DORADO,2022-12-31,GUERRERO (QRO),1,3878.45
31124,MOTO G42 4/128 VERDE,2022-12-31,GUERRERO (QRO),1,4568.10586207
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,PLAZA PATIO (QRO),1,2861.21
31226,MOTO E22I 2/64 GRIS KIT,2022-12-31,CONSTITUYENTES (QRO),1,2930.17482759
29904,MOTO E32 4/64 GRIS,2022-12-31,PARQUE (QRO),1,3792.24137931
30357,HONOR X6 4/64 AZUL,2022-12-31,CORREGIDORA 2 (QRO),1,3188.79551724
31487,SAM A23 4/64 AZUL,2022-12-31,GUERRERO (QRO),1,4654.31
26729,HONOR X8 6/128 AZUL,2022-12-31,CORREGIDORA 2 (QRO),1,4654.31
31124,MOTO G42 4/128 VERDE,2022-12-31,GUERRERO (QRO),1,4568.10586207
30419,XIAOMI POCO-C40 3/32 VERDE,2022-12-31,CORREGIDORA 3 (QRO),1,2671.55
29594,SAM A03-CORE 2/32 MENTA,2022-12-31,GUERRERO (QRO),1,2585.35
26578,MOTO G41 4/128 NEGRO,2022-12-31,GUERRERO (QRO),1,3878.45
31486,XIAOMI REDMI-A1 2/32 VERDE,2022-12-31,CORREGIDORA 4 (QRO),1,1981.9
31487,SAM A23 4/64 AZUL,2022-12-31,CORREGIDORA 2 (QRO),1,4654.31
31486,XIAOMI REDMI-A1 2/32 VERDE,2022-12-31,CORREGIDORA 4 (QRO),1,1981.9
31486,XIAOMI REDMI-A1 2/32 VERDE,2022-12-31,CORREGIDORA 4 (QRO),1,1981.9
31124,MOTO G42 4/128 VERDE,2022-12-31,ALAMEDA (QRO),1,4568.10586207
30416,HONOR X7 6/128 PLATA,2022-12-31,URBAN (QRO),1,4050.86
27130,MOTO G60 4/128 NEGRO,2022-12-31,CORREGIDORA 3 (QRO),1,4654.31
29341,SAM A13 4/64 NEGRO,2022-12-31,ALLENDE (CELAYA),1,3792.24
30564,HONOR X6S 4/128 PLATA,2022-12-31,PLAZA PATIO (QRO),1,3533.62
29339,SAM A13 4/64 AZUL,2022-12-31,ALLENDE (QRO),1,3792.24
30357,HONOR X6 4/64 AZUL,2022-12-31,ALLENDE (QRO),1,3189.65517241
28971,MOTO G52 6/256 BLANCO,2022-12-31,ALLENDE (QRO),1,5947.42
31298,SAM A04E 3/32 AZUL KIT,2022-12-31,MADERO (LEON),1,2499.14
30926,MOTO G22 4/64 NEGRO,2022-12-31,ALLENDE (QRO),1,3706.03448276
29339,SAM A13 4/64 AZUL,2022-12-31,PLAZA MAYOR (LEON),1,3792.24
30106,SAM A33 6/128 DURAZNO,2022-12-31,ALLENDE (QRO),1,6637.07
26585,MOTO G22 4/128 NEGRO,2022-12-31,MADERO (LEON),1,3706.04
28971,MOTO G52 6/256 BLANCO,2022-12-31,ALLENDE (QRO),1,5947.42
28967,SAM A23 4/64 NEGRO,2022-12-31,LEON CENTRO (LEON),1,4654.31
26671,HONOR X8 6/128 PLATA,2022-12-31,ALLENDE (QRO),1,4654.31
26566,SAM A03S 4/64 NEGRO KIT,2022-12-31,LEON CENTRO (LEON),1,2861.21
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,ALLENDE (QRO),1,2862.06896552
25564,MOTO G60S 6/128 AQUA,2022-12-31,OBREGON (LEON),1,4655.1724
31487,SAM A23 4/64 AZUL,2022-12-31,LEON CENTRO (LEON),1,4654.31
30325,XIAOMI POCO-M5S 6/128 GRIS,2022-12-31,ANDADOR (CELAYA),1,4223.27586206
29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,2022-12-31,FIESTA (IRAPUATO),1,4050.86
29578,SAM A03-CORE 2/32 BRONCE,2022-12-31,OBREGON (LEON),1,1982.75862069
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,LEON CENTRO (LEON),1,2861.21
26575,SAM A33 6/128 BLANCO,2022-12-31,CORREGIDORA 3 (QRO),1,6637.07
31100,SAM A04E 3/32 NEGRO KIT,2022-12-31,LEON CENTRO (LEON),1,2499.14
26566,SAM A03S 4/64 NEGRO KIT,2022-12-31,ALLENDE (QRO),1,2862.06896552
26280,SAM A53 8/128 NEGRO,2022-12-31,CORREGIDORA 2 (QRO),1,8102.59
26278,SAM A53 8/128 AZUL,2022-12-31,CORREGIDORA 3 (QRO),1,8102.59
30598,SAM A04 3/32 VERDE KIT,2022-12-31,ALLENDE (QRO),1,2861.21
26576,SAM A33 6/128 NEGRO,2022-12-31,ALLENDE (QRO),1,6637.07
30106,SAM A33 6/128 DURAZNO,2022-12-31,PLAZA PATIO (QRO),1,6637.07
31100,SAM A04E 3/32 NEGRO KIT,2022-12-31,ANDADOR (CELAYA),1,2585.34482758
26671,HONOR X8 6/128 PLATA,2022-12-31,LEON CENTRO (LEON),1,4654.31
31423,MOTO E22 3/32 NEGRO KIT,2022-12-31,LEON CENTRO (LEON),1,3275
26138,MOTO G31 4/128 GRIS,2022-12-31,LEON CENTRO (LEON),1,4050.86
29462,MOTO E20 2/32 AZUL KIT,2022-12-31,ANDADOR (CELAYA),1,2585.34482758
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,MADERO (LEON),1,2861.21
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,CORREGIDORA 2 (QRO),1,2861.21
29594,SAM A03-CORE 2/32 MENTA,2022-12-31,MADERO (LEON),1,2585.35
27129,MOTO G60 4/128 PLATA,2022-12-31,OBREGON (LEON),1,4655.1724
31122,MOTO G52 6/256 AZUL,2022-12-31,MADERO (LEON),1,5947.42
30597,SAM A04 3/32 NEGRO KIT,2022-12-31,LEON CENTRO (LEON),1,2499.137
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,LEON CENTRO (LEON),1,2861.21
29462,MOTO E20 2/32 AZUL KIT,2022-12-31,LEON CENTRO (LEON),1,2499.14
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,LEON CENTRO (LEON),1,2861.21
30417,HONOR X7 6/128 AZUL,2022-12-31,URBAN (QRO),1,4050.86
31124,MOTO G42 4/128 VERDE,2022-12-31,HIDALGO (CELAYA),1,4568.10586207
26671,HONOR X8 6/128 PLATA,2022-12-31,CORREGIDORA 2 (QRO),1,4654.31
26565,SAM A03S 4/64 AZUL KIT,2022-12-31,MADERO (LEON),1,2861.21
31226,MOTO E22I 2/64 GRIS KIT,2022-12-31,ALAMEDA (QRO),1,2930.17482759
26317,XIAOMI REDMI-9C 3/64 GRIS,2022-12-31,HIDALGO (CELAYA),1,3102.59
30356,HONOR X6 4/64 NEGRO,2022-12-31,MADERO (LEON),1,3188.79551724
29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,2022-12-31,LA VICTORIA (QRO),1,4050.86
29904,MOTO E32 4/64 GRIS,2022-12-31,ALAMEDA (QRO),1,3275
29493,XIAOMI REDMI-10C 3/64 GRIS,2022-12-31,HIDALGO (CELAYA),1,3275
29579,SAM A03-CORE 2/32 ONYX,2022-12-31,HIDALGO (CELAYA),1,2585.35
28967,SAM A23 4/64 NEGRO,2022-12-31,CORREGIDORA 2 (QRO),1,4654.31
29057,XIAOMI REDMI-NOTE-11 4/128 GRIS,2022-12-31,PARQUE (CELAYA),1,4050.86
27129,MOTO G60 4/128 PLATA,2022-12-31,PARQUE (CELAYA),1,4654.31
29340,SAM A13 4/64 BLANCO,2022-12-31,ALLENDE (QRO),1,3792.24
26431,SAM A13 4/128 BLANCO,2022-12-31,ALLENDE (QRO),1,4481.9
26431,SAM A13 4/128 BLANCO,2022-12-31,ALLENDE (QRO),1,4481.9
26431,SAM A13 4/128 BLANCO,2022-12-31,ALLENDE (QRO),1,4481.9
30508,XIAOMI REDMI-10C 4/128 AZUL,2022-12-30,PARQUE (CELAYA),1,3275
31499,SAM A04E 3/64 COBRE,2022-12-30,PARQUE (CELAYA),1,2327.16
31052,XIAOMI POCO-M5 4/128 NEGRO,2022-12-30,LA VICTORIA (QRO),1,3619.83
30417,HONOR X7 6/128 AZUL,2022-12-30,VIA ALTA SUR (LEON),1,3964.65517241
26566,SAM A03S 4/64 NEGRO KIT,2022-12-30,OBREGON (LEON),1,2861.21
26566,SAM A03S 4/64 NEGRO KIT,2022-12-30,ALLENDE (QRO),1,2862.06896552
26566,SAM A03S 4/64 NEGRO KIT,2022-12-30,OBREGON (LEON),1,2861.21
26669,HISENSE U30 1/32 GRIS,2022-12-30,FIESTA (IRAPUATO),1,1680.17
28967,SAM A23 4/64 NEGRO,2022-12-30,ALAMEDA (QRO),1,4654.31
24794,HISENSE E20S 2/32 AZUL,2022-12-30,FIESTA (IRAPUATO),1,2068.11
29579,SAM A03-CORE 2/32 ONYX,2022-12-30,ALAMEDA (QRO),1,2586.20689655
25742,SAM A03S 4/64 NEGRO,2022-12-30,ALLENDE (QRO),1,2861.20689655
26730,HONOR X8 6/128 NEGRO,2022-12-30,MAYOREO (QRO),1,4740.51724137
26565,SAM A03S 4/64 AZUL KIT,2022-12-30,HIDALGO (CELAYA),1,3447.4137
26577,SAM A33 6/128 AZUL,2022-12-30,GUERRERO (QRO),1,6637.07
25534,MOTO E20 2/32 GRIS,2022-12-30,HIDALGO (CELAYA),1,2585.3448
26565,SAM A03S 4/64 AZUL KIT,2022-12-30,HIDALGO 2 (CELAYA),1,3447.4137
29506,HONOR X7 4/128 AZUL,2022-12-30,PORTAL (QRO),1,4050.862
26138,MOTO G31 4/128 GRIS,2022-12-30,HIDALGO 2 (CELAYA),1,4826.7241
26575,SAM A33 6/128 BLANCO,2022-12-30,ALLENDE (CELAYA),1,6637.07
26730,HONOR X8 6/128 NEGRO,2022-12-30,LA VICTORIA (QRO),1,4654.31
